application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,residential_address,applicant_age,gender,number_of_dependents,loan_status,fraud_flag,fraud_type
27bc118f-8941-413b-875d-c5f353421328,CUST102805,2024-02-21,Home Loan,339000.0,12,8.49,Home Renovation,Salaried,10000.0,668,0.0,0.0,Jointly Owned,"56/316, Sundaram Nagar, Udaipur 897894, Kumbakonam, Chhattisgarh, 352882",30,Male,0,Approved,0,
28080d74-c719-4f87-a10f-51833072a22b,CUST113455,2022-10-30,Home Loan,215000.0,240,11.18,Education,Student,53800.0,649,4900.0,9.11,Rented,"H.No. 838, Kumer Street, Bettiah 817830, Agra, Mizoram, 115025",56,Other,0,Declined,0,
4acf87a6-e773-4c10-a5c1-dfaf42ca43f2,CUST118732,2022-12-11,Personal Loan,908000.0,240,11.1,Vehicle Purchase,Business Owner,22400.0,618,1200.0,5.36,Rented,"09/83, Borra Path, Bijapur 963654, Khandwa, Tamil Nadu, 344936",56,Female,2,Declined,0,
2d1e4a7f-e7e1-4842-811c-1c56fc937bdc,CUST118360,2023-07-09,Car Loan,298000.0,240,8.97,Debt Consolidation,Student,80800.0,667,3600.0,4.46,Owned,"279, Balan Road, Orai-743301, Rohtak, Telangana, 958406",24,Other,4,Approved,0,
63d7a290-bb99-4e12-8fea-eb392d3a3c72,CUST116826,2025-05-20,Personal Loan,100000.0,24,10.43,Vehicle Purchase,Unemployed,20000.0,666,5400.0,27.0,Rented,"H.No. 59, Sachar Marg, Thane-642780, Shimla, Punjab, 264075",23,Male,2,Approved,0,
960d6e65-d31b-4728-ad12-6275c4ca04e5,CUST119247,2022-06-15,Business Loan,424000.0,24,7.0,Business Expansion,Business Owner,67300.0,727,2100.0,3.12,Rented,"30/63, Dalal Ganj, Hubli–Dharwad-876990, Dhule, Tamil Nadu, 216822",38,Female,0,Approved,0,
9c1ecd4e-80a2-4052-b4fd-a5fa86253dad,CUST119116,2022-09-14,Business Loan,100000.0,360,12.81,Education,Unemployed,47800.0,664,3100.0,6.49,Owned,"02, Sabharwal Path, Surendranagar Dudhrej-709257, Tirupati, Sikkim, 560644",40,Female,2,Approved,0,
eb9b1309-e71a-4c86-9f37-602582bdfa0c,CUST108619,2024-03-16,Home Loan,312000.0,60,9.24,Business Expansion,Retired,89600.0,755,4900.0,5.47,Rented,"08, Dhingra Marg, Medininagar-697457, Patna, Odisha, 710795",28,Other,1,Approved,0,
fd70d38e-7ff7-4a2a-9585-58855365566e,CUST113935,2024-01-21,Business Loan,575000.0,360,10.15,Business Expansion,Salaried,40000.0,722,4000.0,10.0,Owned,"H.No. 344, Das Ganj, Bhatpara 980007, Tiruppur, Tamil Nadu, 884725",28,Female,1,Approved,0,
63afb06e-19b6-4f30-bc12-1606505b26ac,CUST101429,2023-09-11,Car Loan,695000.0,36,11.14,Vehicle Purchase,Self-Employed,43100.0,771,7500.0,17.4,Jointly Owned,"06/86, Krishnamurthy Street, Saharsa-924494, Sambalpur, Sikkim, 186956",46,Other,0,Approved,0,
09bcd08c-40f7-4b44-811d-aa1919749f9c,CUST113960,2023-07-28,Personal Loan,536000.0,36,7.29,Wedding,Retired,33300.0,681,1600.0,4.8,Jointly Owned,"10/87, Yohannan Marg, Ahmednagar 847395, Hubli–Dharwad, Kerala, 999254",48,Female,2,Approved,0,
1e05df9d-8685-4aa7-af54-1098587606e4,CUST111741,2022-12-20,Personal Loan,100000.0,240,9.28,Wedding,Business Owner,47100.0,733,1800.0,3.82,Rented,"H.No. 05, Chatterjee Ganj, Gandhinagar 038922, Shimoga, Madhya Pradesh, 382070",29,Male,0,Approved,0,
01e58274-a1b9-4384-8096-0d207c6df50e,CUST116059,2022-08-16,Education Loan,528000.0,120,7.0,Wedding,Business Owner,26600.0,748,2200.0,8.27,Jointly Owned,"91, Sekhon Chowk, Miryalaguda 186163, Loni, Andhra Pradesh, 426359",44,Female,0,Approved,0,
0173c516-e8ed-4aea-8cde-4be599fc9809,CUST100026,2025-02-01,Personal Loan,114000.0,60,14.62,Business Expansion,Self-Employed,21200.0,796,5900.0,27.83,Rented,"H.No. 43, Sen Zila, Satna-823374, Salem, Uttarakhand, 435240",38,Male,4,Approved,0,
8cb13ce0-ef9a-4161-b61c-7196d2fbc1f7,CUST108096,2023-10-05,Home Loan,481000.0,12,9.33,Education,Self-Employed,78800.0,651,2800.0,3.55,Owned,"H.No. 73, Balakrishnan Marg, Sri Ganganagar 164562, Mumbai, Kerala, 539801",36,Other,2,Approved,0,
31b629b8-a072-4dee-aa05-417bdcb84f80,CUST112957,2023-09-05,Personal Loan,994000.0,360,11.82,Home Renovation,Retired,69700.0,686,9500.0,13.63,Rented,"H.No. 64, Bhatti Road, Pune 475922, Latur, Punjab, 732465",40,Other,4,Approved,0,
02703a23-4496-41f0-b42a-64d60a0874f2,CUST100083,2024-02-13,Home Loan,921000.0,60,10.46,Home Renovation,Salaried,37000.0,619,7100.0,19.19,Rented,"30/047, Kala Circle, Berhampur-752431, Gurgaon, Punjab, 331190",24,Other,1,Declined,0,
414cc4eb-131d-44d6-b307-70e2ce6f6833,CUST119489,2024-05-09,Car Loan,419000.0,360,11.23,Education,Salaried,49900.0,650,300.0,0.6,Rented,"39/807, Buch Zila, Allahabad 525412, Medininagar, Jharkhand, 070853",24,Female,0,Declined,0,
62a6043c-72fe-41f3-a88c-ecc36346480f,CUST103400,2024-01-14,Home Loan,191000.0,240,10.16,Vehicle Purchase,Retired,62300.0,763,2400.0,3.85,Rented,"39, Dhingra Nagar, Sultan Pur Majra-433616, Khandwa, West Bengal, 025836",30,Male,3,Approved,0,
6d8dae5b-17da-4e9c-98ed-a7e37ae513ec,CUST109009,2024-03-27,Education Loan,183000.0,24,9.11,Business Expansion,Salaried,78700.0,734,2300.0,2.92,Jointly Owned,"80/03, Sidhu Street, Gaya 754518, Aizawl, Punjab, 393364",32,Male,3,Approved,0,
b157a5d9-41fd-4bb0-8c3d-5840927fb536,CUST108899,2025-01-27,Business Loan,221000.0,24,9.76,Medical Emergency,Self-Employed,65600.0,749,3200.0,4.88,Owned,"214, Banik Marg, Muzaffarpur 450280, Thiruvananthapuram, Goa, 974575",30,Female,2,Approved,0,
300331b9-a34f-480b-a72d-0f7ca8f0541b,CUST118893,2022-10-11,Business Loan,811000.0,24,9.29,Debt Consolidation,Self-Employed,104100.0,711,3200.0,3.07,Jointly Owned,"H.No. 767, Chander Zila, Phusro 708729, Noida, Madhya Pradesh, 538855",57,Female,0,Approved,0,
7a90190d-05cf-4a4a-9e02-b7d0a07060f1,CUST112805,2023-10-10,Home Loan,710000.0,240,10.69,Education,Student,10000.0,737,3600.0,36.0,Owned,"370, Chaudhuri Ganj, Ichalkaranji 259990, Agartala, Jharkhand, 031682",54,Other,3,Approved,0,
e3d78d4c-3327-4c3f-b4c3-d22d352a732a,CUST105299,2024-12-25,Car Loan,1063000.0,120,8.78,Debt Consolidation,Self-Employed,57000.0,657,2300.0,4.04,Rented,"418, Dash Marg, Madanapalle 238948, Dindigul, Andhra Pradesh, 191580",54,Other,2,Approved,0,
c461b09c-b0aa-4c23-b5c9-69e35387691d,CUST103316,2022-12-19,Education Loan,553000.0,60,12.18,Debt Consolidation,Unemployed,48700.0,650,2400.0,4.93,Jointly Owned,"24/69, Kapadia Circle, Bulandshahr-513127, Kakinada, Assam, 281590",59,Female,1,Declined,0,
98a14889-9f54-426e-9f4a-b59aaa883938,CUST113717,2023-06-19,Education Loan,181000.0,60,10.86,Business Expansion,Business Owner,70500.0,741,700.0,0.99,Rented,"78/769, Dugal, Ahmedabad 601247, Singrauli, Telangana, 970696",56,Male,4,Approved,0,
7619ee3a-6f33-4ec8-ada9-38a33f6baa23,CUST114842,2022-09-15,Home Loan,622000.0,60,8.78,Business Expansion,Unemployed,84600.0,752,4800.0,5.67,Jointly Owned,"60/854, Bajaj Road, Tirunelveli-745654, Thrissur, Rajasthan, 233946",44,Male,3,Approved,0,
7de92654-b2b5-411a-a8f2-c674bf88db2a,CUST112046,2024-03-15,Home Loan,580000.0,12,12.58,Medical Emergency,Self-Employed,66400.0,660,4200.0,6.33,Jointly Owned,"59/654, Venkataraman Road, Patiala 594212, Coimbatore, Goa, 193194",65,Female,3,Approved,0,
8c0b188a-a834-48ff-ac50-9a22bc69e7cd,CUST116310,2023-07-22,Home Loan,487000.0,60,9.44,Medical Emergency,Business Owner,54500.0,701,2800.0,5.14,Jointly Owned,"H.No. 774, Deshpande Path, Saharsa-308051, Pali, Kerala, 996454",36,Female,4,Approved,0,
0ae0ddbe-7b7a-4042-aa70-94fa5b9bd10e,CUST117542,2023-02-19,Car Loan,300000.0,120,10.77,Home Renovation,Unemployed,93800.0,748,2500.0,2.67,Jointly Owned,"H.No. 52, Samra Road, Lucknow-028394, Hazaribagh, Assam, 620596",46,Male,4,Approved,0,
76716b31-3bcd-4ecf-a3bf-dd004673cba5,CUST108883,2023-02-21,Car Loan,680000.0,24,10.38,Wedding,Business Owner,40300.0,711,1600.0,3.97,Jointly Owned,"290, Dyal Road, Amravati-281915, Chinsurah, Punjab, 760255",59,Female,4,Approved,0,
24f66572-7f85-48fe-b624-2cfc2cbcb0c0,CUST109653,2024-06-13,Personal Loan,681000.0,24,7.6,Home Renovation,Retired,88000.0,717,300.0,0.34,Owned,"87, Gole Road, Kolkata 950621, Kolhapur, Andhra Pradesh, 459871",28,Female,3,Approved,0,
d94a397d-b5e9-475e-82fe-183766efda91,CUST118974,2023-02-02,Car Loan,284000.0,36,7.01,Home Renovation,Business Owner,84200.0,684,1600.0,1.9,Rented,"65/133, Rattan Ganj, Nagaon 491596, Moradabad, Gujarat, 425060",49,Female,3,Approved,0,
13f9af98-a105-4725-ab67-025907eac5a5,CUST118412,2025-05-14,Business Loan,100000.0,360,15.05,Business Expansion,Salaried,77500.0,681,6300.0,8.13,Jointly Owned,"125, Rastogi Chowk, Jalna-687689, Muzaffarpur, Punjab, 145017",44,Other,2,Approved,0,
a5b07a31-2e2a-432d-b116-117216f4ee2e,CUST111700,2024-01-24,Business Loan,687000.0,24,10.67,Medical Emergency,Salaried,65100.0,691,3100.0,4.76,Jointly Owned,"H.No. 289, Hora Chowk, Berhampore 784615, Delhi, Gujarat, 079378",25,Other,4,Approved,0,
efda40d0-6fee-4b37-99a5-fa00427eb01d,CUST118616,2022-11-27,Personal Loan,583000.0,60,13.91,Education,Salaried,75300.0,693,2100.0,2.79,Rented,"867, Bhatnagar Ganj, Tinsukia-244157, Imphal, Arunachal Pradesh, 694771",33,Female,2,Approved,0,
24b2ef8d-f4e7-4a8b-8f0d-57c7a757c4a1,CUST119175,2024-09-14,Business Loan,130000.0,120,11.37,Debt Consolidation,Salaried,34900.0,745,0.0,0.0,Rented,"739, Agate Marg, Jodhpur 634983, Bareilly, Punjab, 563319",44,Female,4,Approved,0,
63a540fa-7c7c-42c6-916f-25404111ef08,CUST118361,2024-12-15,Car Loan,100000.0,36,10.79,Debt Consolidation,Self-Employed,41600.0,793,1500.0,3.61,Owned,"01/14, Majumdar Path, Howrah 359003, Jammu, Haryana, 559277",60,Other,0,Approved,0,
63006c9f-9b7f-4dc6-92e6-4f462e195493,CUST114772,2024-12-13,Car Loan,783000.0,36,9.92,Education,Salaried,71900.0,645,3200.0,4.45,Jointly Owned,"62/66, Kar Zila, Bhind-974232, Nellore, Punjab, 323376",35,Male,2,Declined,0,
f7362fa0-698f-4b08-8e95-bc47f7b6ae10,CUST105817,2023-04-06,Personal Loan,798000.0,360,7.82,Education,Unemployed,54400.0,751,3700.0,6.8,Jointly Owned,"H.No. 215, Vasa Zila, Tirupati-482684, Raebareli, Odisha, 552209",56,Other,1,Approved,0,
6035d73a-30ae-4322-a1a6-b0af93ef5398,CUST111506,2025-03-13,Education Loan,350000.0,36,7.72,Debt Consolidation,Student,77500.0,695,5500.0,7.1,Owned,"56/03, Chand Chowk, Rohtak 008250, Bokaro, Tripura, 433067",45,Male,0,Approved,0,
e84ee5e9-c86f-488a-8104-b341822b83b5,CUST104841,2023-04-19,Home Loan,420000.0,60,10.49,Business Expansion,Unemployed,51900.0,764,2600.0,5.01,Rented,"H.No. 16, Apte Marg, Haldia-292732, Pune, Madhya Pradesh, 784207",23,Male,1,Approved,0,
46d20d36-98da-4d63-a694-e10f34db1a79,CUST116455,2024-12-16,Personal Loan,100000.0,12,8.9,Business Expansion,Unemployed,60400.0,677,4100.0,6.79,Jointly Owned,"H.No. 43, Date Ganj, Delhi 165447, Jorhat, Sikkim, 340589",37,Other,4,Approved,0,
3739b62a-bca0-4a26-8b96-24e6e4371d96,CUST105451,2025-02-14,Home Loan,100000.0,60,11.23,Home Renovation,Self-Employed,52800.0,651,5500.0,10.42,Rented,"79/980, Ramakrishnan Street, Berhampur-839506, Ambarnath, Telangana, 264579",33,Male,1,Approved,0,
6cdb03c5-a0cd-4efd-96ca-5ca5439e9b87,CUST107629,2024-09-25,Home Loan,768000.0,240,12.54,Home Renovation,Business Owner,59900.0,729,8000.0,13.36,Owned,"74, Sodhi Circle, Bidhannagar-359769, Sri Ganganagar, Jharkhand, 661036",57,Other,3,Approved,0,
da4e8c93-5014-4fb9-9b6a-026e0fb42cf9,CUST110235,2024-03-07,Home Loan,489000.0,120,12.93,Education,Self-Employed,53700.0,687,4000.0,7.45,Jointly Owned,"030, Jani Circle, Vijayanagaram-073374, Sultan Pur Majra, Manipur, 121976",52,Male,0,Approved,0,
7655d1cc-cd17-46bf-bacd-4058c79be997,CUST106058,2024-08-03,Car Loan,251000.0,360,11.13,Medical Emergency,Student,116100.0,722,3400.0,2.93,Rented,"65/998, Bhalla Ganj, Jabalpur-615995, Mahbubnagar, Karnataka, 388452",42,Other,0,Approved,0,
bd720568-b751-4967-9d82-38434def0391,CUST117401,2024-06-14,Personal Loan,409000.0,60,11.23,Home Renovation,Student,45300.0,728,5600.0,12.36,Owned,"376, Sharma Road, Kozhikode-835100, Shivpuri, Bihar, 562600",45,Female,1,Approved,0,
2e9e1d8c-7429-4c27-99a4-56a0e7947beb,CUST108678,2023-02-21,Home Loan,100000.0,60,8.11,Education,Unemployed,60600.0,653,6400.0,10.56,Rented,"64/62, Barman Road, Silchar-920357, Morbi, Assam, 842595",36,Male,4,Approved,0,
ca5ff970-b3bc-4712-8026-654e9a4ec564,CUST103150,2024-01-03,Education Loan,123000.0,360,10.53,Vehicle Purchase,Unemployed,71000.0,670,1500.0,2.11,Jointly Owned,"13, Garg Path, Kolhapur 227961, Sirsa, Sikkim, 012808",22,Other,2,Approved,0,
ec86b933-082d-4263-9273-c766d51b76e8,CUST106074,2024-01-23,Home Loan,639000.0,36,9.44,Education,Retired,92700.0,720,2000.0,2.16,Rented,"79/447, Shan Path, Tiruppur 713101, Tiruvottiyur, Kerala, 360545",52,Female,1,Approved,0,
6bc1e8c7-4570-48e2-a9d2-419b512ea6f0,CUST116558,2024-09-30,Home Loan,403000.0,60,11.23,Debt Consolidation,Business Owner,71500.0,762,2100.0,2.94,Jointly Owned,"H.No. 25, Sarin Zila, Pimpri-Chinchwad 396960, Tirupati, Goa, 440377",29,Female,4,Approved,0,
7702469b-846b-47e7-a706-7f20330228bc,CUST119207,2025-05-22,Education Loan,463000.0,360,9.3,Wedding,Self-Employed,40600.0,672,4600.0,11.33,Jointly Owned,"17, Dash Circle, New Delhi-096584, Madhyamgram, Chhattisgarh, 177448",49,Female,3,Approved,0,
74916b13-22ae-4485-8da3-510e81a1d00e,CUST103890,2022-12-13,Car Loan,571000.0,24,11.15,Vehicle Purchase,Retired,67300.0,732,3900.0,5.79,Rented,"71, Gour Path, Sikar 046765, Vadodara, Kerala, 057236",43,Female,4,Approved,0,
ecdaae9c-0398-4323-9e5b-569a76553730,CUST110080,2023-09-30,Car Loan,517000.0,360,9.48,Vehicle Purchase,Business Owner,96200.0,705,3000.0,3.12,Jointly Owned,"02/313, Saxena Path, Nagercoil 142869, Jorhat, Kerala, 613422",61,Other,3,Approved,0,
b2aedf4d-8331-4e0e-b683-1f8ad75f7eb7,CUST103943,2023-03-02,Business Loan,321000.0,60,11.02,Wedding,Unemployed,10000.0,699,3300.0,33.0,Rented,"86/719, Ben Chowk, Udaipur-923267, Malegaon, Goa, 672323",38,Male,1,Approved,0,
058770b0-3d31-4dc4-a81e-0e3a6f2e4db2,CUST111734,2023-06-24,Personal Loan,676000.0,120,11.13,Home Renovation,Business Owner,30700.0,643,3700.0,12.05,Owned,"H.No. 582, Sankar Path, Siwan 639401, Imphal, Uttar Pradesh, 646603",51,Male,2,Declined,0,
400303ff-25ae-4ef8-819f-3261a678ffb7,CUST108692,2025-03-11,Home Loan,599000.0,360,10.93,Business Expansion,Retired,63300.0,721,1500.0,2.37,Jointly Owned,"21/73, Sekhon Zila, Udaipur-538308, Berhampur, Assam, 105281",63,Male,2,Approved,0,
e5e1efee-9791-4211-ae4f-562b2166477f,CUST107496,2024-08-18,Personal Loan,570000.0,12,8.73,Home Renovation,Self-Employed,37100.0,615,5800.0,15.63,Rented,"16/34, D’Alia, Vasai-Virar-322676, Mango, Maharashtra, 547702",24,Other,0,Declined,0,
245d55c3-9dd5-41b0-8798-b418f96b49fb,CUST107222,2024-03-02,Education Loan,569000.0,240,9.3,Medical Emergency,Business Owner,44900.0,594,5200.0,11.58,Jointly Owned,"31, Kapoor Nagar, Bathinda 461539, Rewa, Manipur, 848343",43,Female,1,Declined,0,
de5bcba7-f97a-4a55-a221-bd9d8438e2b7,CUST119475,2024-04-13,Car Loan,375000.0,240,10.75,Medical Emergency,Salaried,49000.0,650,2000.0,4.08,Rented,"H.No. 609, Arora Path, Jabalpur-120119, Kurnool, Manipur, 214342",59,Female,4,Declined,0,
515856a4-d7d5-4be9-83d2-96edd47d68d4,CUST104260,2022-09-19,Education Loan,967000.0,60,8.11,Medical Emergency,Unemployed,74900.0,743,4700.0,6.28,Jointly Owned,"94, Mahajan Marg, Rajahmundry-131169, Kulti, Karnataka, 665981",26,Other,2,Approved,0,
e834c6f6-2f7c-4d12-b3f4-3a829b97621e,CUST111507,2022-09-04,Business Loan,568000.0,12,9.22,Vehicle Purchase,Business Owner,41200.0,678,800.0,1.94,Owned,"67, Iyer Zila, Panihati 139718, Bhavnagar, Meghalaya, 627359",28,Male,0,Approved,0,
72a0946d-133b-448a-85b8-f0c66bd014f2,CUST103590,2022-09-01,Personal Loan,506000.0,12,8.0,Education,Unemployed,76700.0,681,3600.0,4.69,Rented,"H.No. 30, Rastogi Nagar, Kottayam 034499, Jehanabad, Kerala, 017749",42,Other,0,Approved,0,
bd7b00f4-b51f-4621-8adf-23ef7278b1ef,CUST110463,2025-05-13,Business Loan,1215000.0,24,9.86,Debt Consolidation,Retired,28900.0,711,2000.0,6.92,Owned,"H.No. 280, Yogi Road, Guna-762501, Muzaffarnagar, Tamil Nadu, 451453",56,Male,2,Approved,0,
e3a6f9f2-7264-4e40-9bfc-a2b668c96b3e,CUST106256,2024-02-17,Education Loan,100000.0,360,10.93,Business Expansion,Retired,84700.0,623,2600.0,3.07,Rented,"67/380, Sura, Ramagundam-323145, Noida, Odisha, 088183",50,Female,4,Declined,0,
5aa3c5a0-2d81-4881-8ee1-fdf7bf0f32ce,CUST106389,2024-05-14,Business Loan,113000.0,60,8.38,Vehicle Purchase,Self-Employed,68900.0,655,3200.0,4.64,Owned,"H.No. 701, Sengupta Ganj, Guntakal-780508, Deoghar, Punjab, 765671",53,Male,2,Approved,0,
ed5ad7b5-bf5a-4ef0-bb5a-e4353cab4ea8,CUST119892,2023-06-17,Car Loan,770000.0,360,10.79,Home Renovation,Self-Employed,31700.0,715,2100.0,6.62,Jointly Owned,"39, Sem Nagar, North Dumdum-915739, Bidar, Haryana, 171206",52,Male,1,Approved,0,
3df82949-9ec1-4e61-95b8-3a982780955c,CUST108781,2023-01-13,Home Loan,246000.0,120,13.83,Vehicle Purchase,Self-Employed,73900.0,658,5900.0,7.98,Owned,"57/63, Jayaraman Path, Bardhaman 639361, Panvel, Kerala, 741657",40,Male,2,Approved,0,
05baa9b5-4c12-46f1-bd2a-0b54a913122e,CUST111569,2024-03-06,Home Loan,370000.0,12,12.76,Education,Unemployed,33100.0,700,2200.0,6.65,Rented,"78/09, Borde Nagar, Sirsa-315304, Mira-Bhayandar, Manipur, 542514",30,Male,3,Approved,0,
ae5d0e8a-0dd2-4285-8efe-28cc986fdfbe,CUST101847,2025-05-31,Home Loan,1084000.0,240,12.31,Debt Consolidation,Unemployed,28300.0,670,500.0,1.77,Rented,"79, Dada Circle, Sirsa-810708, Chandrapur, Arunachal Pradesh, 513315",64,Other,2,Fraudulent - Detected,1,Loan Stacking
9a733b27-611c-4356-ab09-a2ffb4f7da8e,CUST102718,2024-12-19,Car Loan,712000.0,240,7.0,Business Expansion,Self-Employed,35200.0,764,3400.0,9.66,Owned,"477, Devan Road, Miryalaguda 391113, Katihar, Uttarakhand, 212161",46,Other,3,Approved,0,
65694199-6fa7-4ca7-9a15-52d85c4ff349,CUST110608,2024-06-26,Education Loan,144000.0,36,8.76,Business Expansion,Unemployed,78400.0,791,2900.0,3.7,Rented,"H.No. 30, Rajan Ganj, Bettiah-218881, Jalna, Mizoram, 260642",64,Other,3,Approved,0,
10a65fc8-7709-4cba-b5e2-4f6cb607d283,CUST116186,2023-07-05,Home Loan,100000.0,24,8.04,Vehicle Purchase,Unemployed,45300.0,724,3100.0,6.84,Owned,"H.No. 419, Chacko, Yamunanagar-119968, Sirsa, Telangana, 883452",40,Male,2,Approved,0,
229eac77-e152-4f78-a2c9-164ab865a238,CUST116378,2024-01-04,Personal Loan,219000.0,24,13.89,Wedding,Self-Employed,18300.0,660,3900.0,21.31,Jointly Owned,"33/20, Setty Chowk, Proddatur-536362, Kulti, Sikkim, 249086",52,Male,0,Approved,0,
44c32e9c-e9c5-4be9-908f-7dde3d8f8711,CUST114009,2024-02-03,Car Loan,395000.0,240,8.86,Medical Emergency,Retired,97500.0,781,3000.0,3.08,Owned,"22/87, Goel Zila, Bhiwandi-718996, Secunderabad, Andhra Pradesh, 663583",31,Other,1,Approved,0,
b3d0f778-4277-4733-9c43-130471756887,CUST116380,2023-01-01,Car Loan,915000.0,360,11.25,Education,Unemployed,26500.0,723,5700.0,21.51,Rented,"81/77, Sawhney Road, Khora -523265, Raurkela Industrial Township, Kerala, 711016",55,Other,4,Approved,0,
0ec8e0e7-03f6-4117-91f6-3d609e3a65e5,CUST114707,2024-02-21,Business Loan,1228000.0,60,9.06,Vehicle Purchase,Retired,84000.0,713,4000.0,4.76,Rented,"39/48, Chaudhry Street, Guntakal 201811, Ulhasnagar, Rajasthan, 469828",22,Other,3,Approved,0,
f3b26797-1078-4fbf-bc11-cd6e25537d76,CUST117158,2024-06-13,Home Loan,787000.0,120,13.39,Vehicle Purchase,Salaried,46600.0,693,4400.0,9.44,Jointly Owned,"73/25, Baral Ganj, Rohtak 278515, Solapur, Madhya Pradesh, 665814",30,Female,3,Approved,0,
d7f5c5af-37d3-48e4-a06c-4c4cd444bbb2,CUST113963,2022-07-24,Personal Loan,519000.0,24,8.52,Medical Emergency,Unemployed,52000.0,734,5800.0,11.15,Jointly Owned,"50/046, Sami Nagar, Pondicherry 204458, Bhiwandi, Uttarakhand, 939601",38,Other,1,Approved,0,
5f3c0944-73a5-4063-8797-c267f4e48ac2,CUST105311,2023-02-14,Education Loan,543000.0,60,12.38,Medical Emergency,Unemployed,80800.0,618,2700.0,3.34,Rented,"94/851, Chauhan Road, Uluberia-233001, Gandhinagar, Bihar, 657337",21,Other,3,Declined,0,
02e1a2c4-9540-4047-98e2-0c574d716430,CUST100770,2024-07-29,Personal Loan,100000.0,36,12.19,Debt Consolidation,Retired,67700.0,657,500.0,0.74,Rented,"86/901, Varma Chowk, Shivpuri-039251, Raichur, Goa, 171222",42,Female,1,Approved,0,
765eca3b-403a-4b4a-8f02-8e84e74e8e1e,CUST119797,2023-09-07,Business Loan,650000.0,120,9.43,Medical Emergency,Self-Employed,42800.0,758,4900.0,11.45,Owned,"88, Behl Street, Jaunpur-725753, Thoothukudi, Rajasthan, 846057",32,Male,1,Approved,0,
faac0ee5-fd1e-46ef-aef1-7edc4ba0f1f1,CUST114806,2025-03-11,Car Loan,456000.0,12,11.58,Medical Emergency,Unemployed,51900.0,681,5900.0,11.37,Owned,"83, Jha Nagar, Raipur-149167, Gulbarga, Karnataka, 222057",32,Male,0,Approved,0,
3698fe0a-8c5f-475f-a527-641aa8747ffd,CUST102417,2023-06-27,Car Loan,792000.0,12,8.68,Wedding,Retired,58500.0,736,2000.0,3.42,Owned,"H.No. 82, Edwin, Sambhal-733300, Chennai, Himachal Pradesh, 166234",47,Other,2,Approved,0,
bc4f370b-f719-498c-8ebc-da7363f21be7,CUST101266,2025-05-01,Car Loan,649000.0,36,8.13,Wedding,Student,47200.0,773,3700.0,7.84,Owned,"90/041, Lad Path, Thrissur-528660, Rajahmundry, Mizoram, 500295",40,Other,2,Approved,0,
43868092-dad0-45a3-9817-4458441054d7,CUST102951,2022-11-18,Car Loan,670000.0,24,13.73,Medical Emergency,Unemployed,69400.0,673,0.0,0.0,Owned,"71/467, Chauhan Ganj, Jamnagar 370183, Shivpuri, Himachal Pradesh, 316947",37,Female,1,Approved,0,
db829006-f69e-486b-9358-dbbd0f66bb57,CUST119842,2024-04-21,Education Loan,253000.0,360,11.32,Home Renovation,Retired,73800.0,764,5800.0,7.86,Jointly Owned,"H.No. 521, Kale Path, Ozhukarai 576167, Mangalore, Kerala, 768998",63,Male,0,Approved,0,
932c51b7-190f-411a-873b-faeb3a076338,CUST108918,2024-02-07,Education Loan,244000.0,24,10.41,Vehicle Purchase,Unemployed,10000.0,758,1400.0,14.0,Owned,"02/014, Chakraborty Nagar, Bhilwara 387684, Singrauli, Sikkim, 638154",65,Other,3,Approved,0,
193dde26-46eb-4756-a075-de6e0e96a2e9,CUST111883,2024-01-21,Car Loan,427000.0,240,7.14,Vehicle Purchase,Self-Employed,52000.0,680,3500.0,6.73,Jointly Owned,"35/115, Wadhwa Zila, Bhopal 119303, Raichur, Madhya Pradesh, 191500",62,Male,1,Approved,0,
1a1bf030-8859-4633-86f6-e337c61326ba,CUST115298,2023-07-30,Car Loan,295000.0,36,11.91,Debt Consolidation,Salaried,10000.0,654,4100.0,41.0,Jointly Owned,"84/454, Som Nagar, Durg-258926, Kamarhati, Chhattisgarh, 782123",49,Other,4,Approved,0,
d0108fc1-c1b7-40ea-b34e-5bb2723a23aa,CUST104885,2023-04-26,Car Loan,440000.0,120,9.92,Wedding,Salaried,38100.0,730,2900.0,7.61,Rented,"H.No. 749, Koshy Chowk, Hapur 681780, Bhimavaram, Uttar Pradesh, 875563",25,Male,2,Approved,0,
2fc0bce7-e5d5-442a-b74b-2f73fc8d6391,CUST113889,2024-02-26,Personal Loan,597000.0,360,12.37,Wedding,Unemployed,38500.0,710,900.0,2.34,Rented,"H.No. 506, Wadhwa Circle, Srinagar-050038, Burhanpur, Meghalaya, 515398",60,Other,4,Approved,0,
